image_path,label,class_name,dataset,source,generator,original_split,width,height,content_hash
data/raw/CIFAKE/train/FAKE/4933 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,0772eff9e08da248170df23d98b1a6387298bdc80ae21a2697b2e7e5b4ee19ff
data/raw/CIFAKE/train/FAKE/4983 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,2f48b14b4b570209ad7aa2e2f8a96de2c656fcf02f081a4c8ca881b063649e5b
data/raw/CIFAKE/train/FAKE/4991 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,8a2850945f949530770e4409e84b75d133a86b68cc17edfa8ffa29c245288d4f
data/raw/CIFAKE/train/FAKE/4995 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,70247c6f16efb6651f0e27f5a085fa51ce15d46357f41a04d6f2af4cfe34ec3c
data/raw/CIFAKE/train/FAKE/4999 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,d3d12065ce264a600af287c03a8d11cd9a5891e2db9e95e79d36a9e8128b59ba
data/raw/CIFAKE/train/FAKE/5013 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,2e504832f1415aecf1ef5932dca4505fe888fd92506a0205699c4a6bf4ec5a4f
data/raw/CIFAKE/train/FAKE/5014 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,82baa97bc8ce3e5a101211b337c9c2bf5e745c0a5e51614c8b0629d42862f748
data/raw/CIFAKE/train/FAKE/5022 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,dfd1fdae2bd239b3b52b2466569c946b9222e7bc8acba24d0545565b8fcc6046
data/raw/CIFAKE/train/FAKE/5023 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,83be589e669315dd409fc9f54e3f202dd3721d7253e7b51e095e20745b7b1df1
data/raw/CIFAKE/train/FAKE/5027 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,e8720b3cdeaa570f28402df85e3aff103e95135d43d94cade39d82c4e67e5dd1
data/raw/CIFAKE/train/FAKE/5034 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,c4ab0c0339ea8956aabce85f225926f2f4730b29ec543e980efa9c8e576c9a5e
data/raw/CIFAKE/train/FAKE/5055 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,dce3a0801e697fa06edf4c4903bdf13b735bb95d1b5e03227dcd54bbfc4c5cc6
data/raw/CIFAKE/train/FAKE/5056 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,127a557d398cd63f8eff4987246d676f23773a5be85e5d5ea08451bc5aa44c82
data/raw/CIFAKE/train/FAKE/5071 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,3248e32a2d6888951285945f507078e6e6c0da18470b49d8c0497063f1dbad30
data/raw/CIFAKE/train/FAKE/5088 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,cbd4a9328704950f034381384af26e9618f4973b671cba4c6639896dcf57908f
data/raw/CIFAKE/train/FAKE/5102 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,a25882ccc1d1a327d0a65dd069ccdaa8bb0793842139caed4fd6fa0829700a2f
data/raw/CIFAKE/train/FAKE/5107 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,74a1f0f0e1cd27dc8fd5c5407ce0e81490c3ac477f792828518e4a4fe057c1f1
data/raw/CIFAKE/train/FAKE/5126 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,d737db01f467ef55b7f117f8dd9d09020985c8656afebfda434c1e9576056752
data/raw/CIFAKE/train/FAKE/5136 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,7db8e387f17347ee8d0fbc626301b4890e988b51a62d67ff20486ae59266553d
data/raw/CIFAKE/train/FAKE/5144 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,da66cd0eea1dd96efcb55bbd5e3364c647d3fee972a70bd08c4ad4962b284100
data/raw/CIFAKE/train/FAKE/5160 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,a8924d4fe1044104771a90f0c374753b192684a9ae2cdd3f8884e6a4d47f86af
data/raw/CIFAKE/train/FAKE/5180 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,4267660d8ea864e15ac5af4b13f179d54309e3368fecfd7b68ecc612b606eab0
data/raw/CIFAKE/train/FAKE/5184 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,b0ca9be1b60d1447570218d4d425acd78b4a8c0de9ba3ad1fb6682523b81543c
data/raw/CIFAKE/train/FAKE/5206 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,6e8e72bfb2d0d1d925aec090ebd1f8cbdece7f4856bfaca4f5d803db7e05aa28
data/raw/CIFAKE/train/FAKE/5213 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,aba6ecd173f64cc67769c7fe7cedc37a53d0f2a5f27212521a21c2b648c2b543
data/raw/CIFAKE/train/FAKE/5242 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,4b98a6fbfc4955b9bb0a83df246a073391fdd57c4d2d1ff960a056e1256439b7
data/raw/CIFAKE/train/FAKE/5246 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,e5b53d335f6a9cf3b6f14ffa630572cbcd1dd46aa8fa6a762b357628d1549450
data/raw/CIFAKE/train/FAKE/5254 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,25dfdc9f1242167272821f93635916e6e3aee04161a1588ca911c778f22c41c2
data/raw/CIFAKE/train/FAKE/5256 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,60e5dc109788c8cc87918d76ee0f708179076203ae582966853aa2985ace9069
data/raw/CIFAKE/train/FAKE/5299 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,6352a4cfe61b3975e58e99a77f069ea05343796c5399ce5f4d0ba8a8b45b2f62
data/raw/CIFAKE/train/FAKE/5304 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,bebd0cb29a7c80525666f296da7a94004d81bae479140b001b466b203e56e8d8
data/raw/CIFAKE/train/FAKE/5309 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,0b776e089dcdb0faa710e085b37033618535a6bb23854f09fbeae6bdc5a1fbb1
data/raw/CIFAKE/train/FAKE/5323 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,c2da2183079820ab08164b3f87dd5a95d53cd159227aac1dd91271f48ecbf3da
data/raw/CIFAKE/train/FAKE/5327 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,0d9c8cc8b353e062515c17111260880c1104fdd15684ed54184b35f58231c64b
data/raw/CIFAKE/train/FAKE/5344 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,b0932b2e968caddfce9c55e575d4ca16eef59d996cae6215d1cc54dcd22d2cb3
data/raw/CIFAKE/train/FAKE/5363 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,12bde2f28bfdff2e06f74e3fc24b0d278485b1285e794fb3641a3017a3e44779
data/raw/CIFAKE/train/FAKE/5364 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,8239983dcf8af167d978282c5c7dfb83790a12fdd253076870c67e0eb1bda869
data/raw/CIFAKE/train/FAKE/5371 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,1bb85a505886a0f58df3183b600406245a50ad671e7a3e720cbb563ddd09beeb
data/raw/CIFAKE/train/FAKE/5380 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,3fb997091fadd8c6a2fc911c41c77e5d50b26c25b4a2e97ff29d6a8ef65431c1
data/raw/CIFAKE/train/FAKE/5388 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,945ed8ceaa2cc300dbbd1f83780f3104370543ae62258d8989062d7276c584b0
data/raw/CIFAKE/train/FAKE/5388 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,97c4486b418c41e50e556d9af9aa00662ca9949c1b254b62aff03b69344a6ed0
data/raw/CIFAKE/train/FAKE/5392 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,475e29375b2df1d594641395ead6ca043d1ec30696af84e7e01a1db271fcd34e
data/raw/CIFAKE/train/FAKE/5402 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,7bb1c201783ef3d4b2a2bd42c7b4f1e71ff793b8b2dcb514b4f7461c941aa3e6
data/raw/CIFAKE/train/FAKE/5411 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,dd1311b5a609c2a7d7d3a0a9f6c8342a3fcbaa78a2fc6adc66002fb10d6171ba
data/raw/CIFAKE/train/FAKE/5428 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,40c9b32a05352d2027a0e9ab29a4b1ea0f5286c8dca17a066f8ef6c631cd9405
data/raw/CIFAKE/train/FAKE/5435 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,adc34d4fdfc4d73c4d78f9333edad245edaa46b07fc914de2613b1b15faceb94
data/raw/CIFAKE/train/FAKE/5441 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,e13b8a3d147e920bb7cc5334cd6cbecbf201572d15cf8f553bff24f7fa1b25a4
data/raw/CIFAKE/train/FAKE/5445 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,58359cdd095d91477af9021696b0a5db2fd0ddd5df40162fc10f78c436262f47
data/raw/CIFAKE/train/FAKE/5446 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,efb025e3561372f505ef73af5f943bb500187f10727d280cd469c2c61becc478
data/raw/CIFAKE/train/FAKE/5452 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,468b63df173ef43e5d967c51ca31dddf2f6b10ebe2c68b034d5d3413523a93bc
data/raw/CIFAKE/train/FAKE/5460 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,7f44fba5374df33e7b0c5a2d8c8297db91de0980cce568edfaad5e1b24efd105
data/raw/CIFAKE/train/FAKE/5467 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,1be262ae8bd80ead8c1ce6bc6afc0f2036eb7eda00349742017343a510711750
data/raw/CIFAKE/train/FAKE/5469 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,7cb46ed345be70676440b2fa7227288fe0b5c19dc100661996f681cea21ff2cd
data/raw/CIFAKE/train/FAKE/5496 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,4b28a4c1b9d623389bd15dbeb8c25ac7cd9d4cdc00e79f365f0f34f9e3d99c0b
data/raw/CIFAKE/train/FAKE/5497 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,1e3ea7950ae83426470d30b9a442658eeec2ad114003df1014c4b7787631ac04
data/raw/CIFAKE/train/FAKE/5528 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,0fd1ffd2dc4fcd7b28633b7578e34bb570e9a2a6670cfba69d7801c01e679e58
data/raw/CIFAKE/train/FAKE/5556 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,cdaa80d9d83519b2961bfb75dabafce462c2abacd5d3bf505094b970cb441867
data/raw/CIFAKE/train/FAKE/5629 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,ad666cc7d963a64be1d2ef0d582a22ce4115bfdac6a4845bb40f1aa46d1660d5
data/raw/CIFAKE/train/FAKE/5639 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,c0a9158a14da85dcde4c92cdc9f82f911f1cd6271a7512d4a8dbfbb54a97fda4
data/raw/CIFAKE/train/FAKE/5641 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,7a0a03b481ceed16e0a936ba0cf4e39c661faa95bf4c2a6ba409bca25c731fb2
data/raw/CIFAKE/train/FAKE/5654 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,3cde635a56b922eba4ac75aea0e8106ca70f94be166f93d6e18601e0a1f91c3c
data/raw/CIFAKE/train/FAKE/5655 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,3915b3493d0142422f8e0d5edd5f8b3c37c3b8b37f3ed8463418854eb1060744
data/raw/CIFAKE/train/FAKE/5676 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,4752d072bfa5055c432ced69df7c93a0ba7a8e7d62a0cada28ceaf0af45b8c50
data/raw/CIFAKE/train/FAKE/5693 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,26de1703f3db0d941e133d31659df39b9b6fdbc4a90d8a0ee34669300222b2aa
data/raw/CIFAKE/train/FAKE/5696 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,27cd3cdb6488b0a97d26c22c6272f6f7f389cd87234cdf8c0fc6bd6631e0a559
data/raw/CIFAKE/train/FAKE/5701 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,f594f4cadb131e83d6f41d1c8ad825fda3f7e2d02ec7b1c9d2fa7f0818e15247
data/raw/CIFAKE/train/FAKE/5731 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,93b32ed74a9d2b90b375e2fecfa706fe97a45cf39040f12019bb4c95134f23e9
data/raw/CIFAKE/train/FAKE/5742 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,7147475936f460f09d98f462129c4aedac7ea04e68a46b8bd2e00e1a1ac64efa
data/raw/CIFAKE/train/FAKE/5747 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,48d16877d6d754a373c8450c3ade27c272a957813f52ffe3e45ca2f17f0022b7
data/raw/CIFAKE/train/FAKE/5754 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,56411eae994f63d9c62859835370b1be4e7b3d9ed10078829fcbb5989a5d8ab2
data/raw/CIFAKE/train/FAKE/5756 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,ae324c7115f93754f3ca0915b2167c4ff729cc76c5e46fe8c15d39ab4c18bc4d
data/raw/CIFAKE/train/FAKE/5765 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,32591b50b37471c80f4c81136988493cfa9fa186362128547e246b5e860f112a
data/raw/CIFAKE/train/FAKE/5782 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,caebda00553e12fd2fcc61136e3fe00f97ee951408b824f9f22f46a664e64c2e
data/raw/CIFAKE/train/FAKE/5789 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,d035f610fcbc8ed3e871340472779434b575b68bed5f47440d4dc1f398b2bea0
data/raw/CIFAKE/train/FAKE/5798 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,55c8ca17e50956859b352b55f7924b5adcfe9e3303deb3a25e02cb7e0a1b32ed
data/raw/CIFAKE/train/FAKE/5830 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,2670355a075d7910e719de81e3e0586193cbc6f6005d1f6bee2eba540b7170ec
data/raw/CIFAKE/train/FAKE/5858 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,f81d7865ab872f722a3cfbd1221bd1910601cb5a7d77948f55bd5197f1cc60c4
data/raw/CIFAKE/train/FAKE/5862 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,0388827e0be1356f8f12408c8e2e7fedad7ee7f5daaf01d14c01176637beddbc
data/raw/CIFAKE/train/FAKE/5876 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,750c799b7f836fbddc58f86500f101bacb4c298d8f8da24b87e3138e2ec13338
data/raw/CIFAKE/train/FAKE/5920 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,d261c32b2f6df04a403fa66a8cbadb89f01ad6e687e762b8231f266872cf0349
data/raw/CIFAKE/train/FAKE/5955 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,965ea9e7472df905c8d505ea5bd35dc804e60a9b921ea0d61d9e0fde62a14d58
data/raw/CIFAKE/train/FAKE/5983 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,2109064563f03d7c27ff00bf1cd2df604a4fe134376a475600367a6e4c5b684b
data/raw/CIFAKE/train/FAKE/5991 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,d0c1060eba48ed8cadc715c2ab67af27492186289e05326a19e497e52746b080
data/raw/CIFAKE/train/FAKE/5994 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,95a1cdccbca1f3fbdc943b91f43b15a89106fe5bb59c3a8528f2cf74ba904067
data/raw/CIFAKE/test/FAKE/0 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,1e95a10004281dd785211d087282251be79a5ec46b656af489dc551eed9359b4
data/raw/CIFAKE/test/FAKE/1 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,9d91841d51ff8a30444c1f015f5bf2777581a1247ba1c97138cf48f71e97bb81
data/raw/CIFAKE/test/FAKE/101 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d3a54412c58082bbce31cf9128f736df900d7ce6c07a4ee76e5a53823aa6b84e
data/raw/CIFAKE/test/FAKE/104 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,9de9d26094b2dc72b9d535e364edec655fac9cf63939df62198590338070c44d
data/raw/CIFAKE/test/FAKE/105 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,fefe6c5403e46a3d4251915a84c3d1498b49523b9d55eb4d72de684ce9dfa4c8
data/raw/CIFAKE/test/FAKE/106 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,ca3885b7f83abc633dbf08b96402d7bcf64fe2e8ab435dc42e6cc2d7f22b8c34
data/raw/CIFAKE/test/FAKE/106 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,3f3b9e143a1c38c275ffeec2743d3d7d1bc336fe6bbf143b14fd4697b4c5ac71
data/raw/CIFAKE/test/FAKE/11 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0c1d9c99c0285abf8f83f7d424e4856857297fc831f7007dc5f20b9a18a7259c
data/raw/CIFAKE/test/FAKE/110 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,cac612fe0093a186452b9ad330d0727c6837b2920473fa1b69bf4e1dce611bc6
data/raw/CIFAKE/test/FAKE/112 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,55cd86884560e30dc356adc121c33ed5237fb3e8d924c8996795d940b0a5c123
data/raw/CIFAKE/test/FAKE/113 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,b9a59fa80b0e605db867ced5fe2582a03d072d2b8e890db960240a7a3a36e5b3
data/raw/CIFAKE/test/FAKE/115 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,81df6edbb46f7c3242309b6e2e3410e0590158cc0c2b285382c309208baa6a03
data/raw/CIFAKE/test/FAKE/117 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,3ec9bc0e027ae1fb00f598107f3f4f0f04f9c1b280bac4ad24f8efb2eedf72b0
data/raw/CIFAKE/test/FAKE/120 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,78e587593e2cc94f19f0159fe1a1848d0786172325d014bd1aec40893f341105
data/raw/CIFAKE/test/FAKE/125 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,464e2a64d199b0b1923cb888d7676af970a37979996494e39ad0b4699319d1e6
data/raw/CIFAKE/test/FAKE/126 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,b69d385972e6bfdaf466b83321d7d9dd86b26cdd12901d316dc896c9cd05d950
data/raw/CIFAKE/test/FAKE/127 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,00713675b875db35827a7419931373840f255b96bcb0ccc523581946d799d369
data/raw/CIFAKE/test/FAKE/128 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,0f26575c5c0cc79e8efda3356add9ce8aa6b36ed5a4c1b9900924c200a5c5df7
data/raw/CIFAKE/test/FAKE/136 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,bacadbe188b0adda0e67d2df0f65994024c6cb84723b25e13c0971dff3976657
data/raw/CIFAKE/test/FAKE/138 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,7f4d69ea7fb29506f869a2cdb33ec2f77c577c24910e56533b276a33cbf6dc38
data/raw/CIFAKE/test/FAKE/141 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,176dd43c39656d6782c24d18427ed6ddf7987f23de937ceea16a784dd2967763
data/raw/CIFAKE/test/FAKE/142 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,daa5babbd0f89bed7297d9650ae16a30e67412fa969f81185f3167c56562f758
data/raw/CIFAKE/test/FAKE/143 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,821d70a3532ad9ad90dd7422e7d40f1ff95876fb3bc12b520679cfc0db71067c
data/raw/CIFAKE/test/FAKE/145 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,cb0c024aae62337ab5e70aa0bb26c5326996c70d33786075f604afb8362a869c
data/raw/CIFAKE/test/FAKE/15 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,221f9c3bf1b17bcb2e171c2a4ea6551ffa8c08894efb6a8ba7a4c8e02a5b1c74
data/raw/CIFAKE/test/FAKE/15 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,da66cd0eea1dd96efcb55bbd5e3364c647d3fee972a70bd08c4ad4962b284100
data/raw/CIFAKE/test/FAKE/151 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,7424aa01c5cd7b992423804800590b6d704e8fd1eff5eafbb7db16be78f9eac8
data/raw/CIFAKE/test/FAKE/152 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,36738e167437d6d25bb2831f352d9c4ac4bb142a65f1a9e54e23e7c2d8a8118c
data/raw/CIFAKE/test/FAKE/153 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,da4382261220107e73193c65beebc2d12643056d507c37f7285653aa355598c7
data/raw/CIFAKE/test/FAKE/154 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0b776e089dcdb0faa710e085b37033618535a6bb23854f09fbeae6bdc5a1fbb1
data/raw/CIFAKE/test/FAKE/16 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,a25882ccc1d1a327d0a65dd069ccdaa8bb0793842139caed4fd6fa0829700a2f
data/raw/CIFAKE/test/FAKE/161 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,95d64b2d3d5ecc364cbfc3aef143eef071a2115765af57b1d055bef54956a8f6
data/raw/CIFAKE/test/FAKE/168 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,0dd6ba2495b15f47caf2834adbfc34f5d8477e1e085c58d1f0fd14e6f38f0fb2
data/raw/CIFAKE/test/FAKE/168 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,906d7b9a040961f1defb732b3e7099e63839a20ee0d14e5c3c53db4c56ce79c0
data/raw/CIFAKE/test/FAKE/169 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,74a1f0f0e1cd27dc8fd5c5407ce0e81490c3ac477f792828518e4a4fe057c1f1
data/raw/CIFAKE/test/FAKE/170 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,6e1c46d9d7d86828fcfa95274a56e22ab7452577ed56e33b4c019bcb1a06ec38
data/raw/CIFAKE/test/FAKE/176 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,e8e18e0b37ecb134a73573c94610e8d3a046575c19ebd3abdec47ccb594d65c7
data/raw/CIFAKE/test/FAKE/177 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,4d723c279bffd230b71297fc314afd76085418fd96aa15b3bc1b7790be715511
data/raw/CIFAKE/test/FAKE/178 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,efb9cd7374f25ee2837e9d4ba82aba2553f1ea98d4db90f198247e47fa0afc38
data/raw/CIFAKE/test/FAKE/180 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,3be220aed419a0c8978654fc6d6d8076ae9fb68c5a31757e815267066f22d6dc
data/raw/CIFAKE/test/FAKE/180 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,0b470c811a42022e26d32a03bf553a12b58de2264353dc72cb81825df40c00df
data/raw/CIFAKE/test/FAKE/184 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,c5234296950e25e9546c4ea7444b95e2598a9b3b2d52e666be506594b75a6693
data/raw/CIFAKE/test/FAKE/185 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,7147475936f460f09d98f462129c4aedac7ea04e68a46b8bd2e00e1a1ac64efa
data/raw/CIFAKE/test/FAKE/186 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,75cd25716b0c6a71b03d986ea4649f0e3ef493f12093247d30325a8681134db5
data/raw/CIFAKE/test/FAKE/186 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,2916f4abf75525b582c60ba00430e763fc6cf17cc99630cf52dfe03c1f0f21c9
data/raw/CIFAKE/test/FAKE/19 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,d1ca89379e6447e8d2f82c010cc4f82fb88c9187bb71b52d748c3a58e38d138b
data/raw/CIFAKE/test/FAKE/192 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,4b28a4c1b9d623389bd15dbeb8c25ac7cd9d4cdc00e79f365f0f34f9e3d99c0b
data/raw/CIFAKE/test/FAKE/197 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,cb92784d70ecaf4f459f4aa8bcb2a4838f5d761dff06c07f588c4eb94a1d0a42
data/raw/CIFAKE/test/FAKE/197 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,4752d072bfa5055c432ced69df7c93a0ba7a8e7d62a0cada28ceaf0af45b8c50
data/raw/CIFAKE/test/FAKE/199 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,4b918404563f98db938c1b8f9df018401d30b52a29ec51f20e956aa1a0c6f6a4
data/raw/CIFAKE/test/FAKE/205 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,e5b53d335f6a9cf3b6f14ffa630572cbcd1dd46aa8fa6a762b357628d1549450
data/raw/CIFAKE/test/FAKE/206 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,8b3d3c723f7bc2c294448154105500175ecafe7406730b356163dfa98a7378f6
data/raw/CIFAKE/test/FAKE/206 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,2b8525cd73660d05df93d2f78f120c03ede954096b444194cc12f538392a6e3d
data/raw/CIFAKE/test/FAKE/208 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,39e400e3758f578f5d1e03d9751a6882102574048dbf3d84e3de9dc668c59dfe
data/raw/CIFAKE/test/FAKE/208 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,48f52b7679c28069b9aa171750c5104e0330b5ab32ccce03d88b25ee56355544
data/raw/CIFAKE/test/FAKE/209 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,21f6a7e3f076cb432e3912205a8b98b0cf9c97337b524d3ffbf52ec1a19cf02f
data/raw/CIFAKE/test/FAKE/212 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,19d48e1f0fa3c2d3bf52e303b4ad7085bcf124de8be70375c589a6a8213e2642
data/raw/CIFAKE/test/FAKE/218 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,1800c51062e18b471aecd1563efafeafbc41807b7d63acc6fdf3f185226cd400
data/raw/CIFAKE/test/FAKE/220 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,4b992d51b1b5c795e59044489e4069029351cd97a030df3548df6dc590ab8a8d
data/raw/CIFAKE/test/FAKE/222 (3).jpg,1,fake,cifake,cifake,unknown,test,32,32,750c799b7f836fbddc58f86500f101bacb4c298d8f8da24b87e3138e2ec13338
data/raw/CIFAKE/test/FAKE/224 (6).jpg,1,fake,cifake,cifake,unknown,test,32,32,a06b79debf6aa35fe0c359a3d629d9a6c01d3404edf83fad51eb34969db530a7
data/raw/CIFAKE/test/FAKE/226 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,538539d2f5f65c6af841da0fb113c4a33bd24947df7b79e68ba048ae1ae27676
data/raw/CIFAKE/test/FAKE/227 (7).jpg,1,fake,cifake,cifake,unknown,test,32,32,d0c1060eba48ed8cadc715c2ab67af27492186289e05326a19e497e52746b080
