image_path,label,class_name,dataset,source,generator,original_split,width,height,content_hash,split
data/raw/CIFAKE/train/REAL/2209 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,8ed1219644e5a5e89e14d0e329b48fa71d8ebf3ae35856e6c824cfb393141a6c,train
data/raw/CIFAKE/train/FAKE/2740 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,42891f2ccd16c34f01ec562909c8e3202a814da941a0887f9b678fbb21ff1eef,train
data/raw/CIFAKE/train/REAL/1779 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,25aac147b7bc99b348345a9c06a3c4b5f1b0cc433207100d3bb383a7b839979a,train
data/raw/CIFAKE/train/REAL/0945 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,99bec6fd2293180abb95dce246d1a929bc084b59cd74c1be72cb9fae9454831f,train
data/raw/CIFAKE/train/REAL/1484 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,01e3437f3ae04e6e7802cb4e1ac05b07d9e4923698ce8429d9a4ac92d54f5a26,train
data/raw/CIFAKE/train/FAKE/4022.jpg,1,fake,cifake,cifake,unknown,train,32,32,cfd06b559f9b600850d89a439e11130dac53b31d1142377e028e1a9e2eb5a72c,train
data/raw/CIFAKE/train/FAKE/4159 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,4a7f2a944e62df899866a2f9e616bf912eff36a379a6ac4c9ba5998299ae8947,train
data/raw/CIFAKE/train/REAL/4012 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,79133057a6411a257037966bb43b82e9f23d3c2f5fbd9700d172a976cad37b2a,train
data/raw/CIFAKE/train/REAL/1912 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,507ded5758df89e4a5f76cfe53598b533658ec68cb7bf45cc23f4597f5ca249d,train
data/raw/CIFAKE/train/REAL/4462 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,699a19630388b2aee35e84210c4fd6c9a5b7a266508f9de10cb27fed98b8d033,train
data/raw/CIFAKE/train/FAKE/5881 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,0f4d16b7906d2cf391158a97780f9a7887bbc5b9d9680f6d6547e525ce848e3d,train
data/raw/CIFAKE/train/FAKE/2274 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,19f40e4610c3f2e5e6988b455dd3c03b1aa29ec878f41cbe71f4637e0c435e2d,train
data/raw/CIFAKE/train/REAL/4171 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,9f789e7ea778e60ddf45fa684c5bec5e597ea37491479d3e8e009a72f9d3e2f8,train
data/raw/CIFAKE/train/FAKE/1035 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,6ed5ba3e68fbd066402270abca00541a8d17e9c06c32744e2cf397bd0195a50f,train
data/raw/CIFAKE/train/REAL/0354 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,e50a22e0992d25b787287c244bbd6f62a363d320e682d620928885446e91725c,train
data/raw/CIFAKE/train/REAL/1119 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,e17f4d3202b69808c908e89b0030c09e96a635e9acefd2477a20a3aeab1f9498,train
data/raw/CIFAKE/train/FAKE/1636 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,9e7bbeade211f9b6032b22d4e8b4d2281eaf83aaea920c5d8a19f81a645a4227,train
data/raw/CIFAKE/train/REAL/1622 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,6d6e59c7d1b186d94049b97403ecb4e74e9bd1f81f0ac10a5ee1f599e82868f7,train
data/raw/CIFAKE/train/FAKE/3178 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,b34f0c75f16c6d22f2c90c9c2c0fe7826e9f8c069bf3198178d3829082ee33f7,train
data/raw/CIFAKE/train/FAKE/3765 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,43ef08b18c9689e5fbc5d3b3a0eca35a1327e4c5eb64b78899557fc8f13ca0ea,train
data/raw/CIFAKE/train/FAKE/5790 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,67beb00ae7d17ae7a64f127b3268e0676ef7dc4bb166e26462b76551119cabd6,train
data/raw/CIFAKE/train/FAKE/3954 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,8499bad33a4ab485c9675bf4f59ae62992cf1ae2417ff713585c9cc2fd5ac22e,train
data/raw/CIFAKE/train/FAKE/2128 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,ec887fdf68a9a05da5fa65a643bf02e042055e2b36887ee96d2fb4804ab02278,train
data/raw/CIFAKE/train/FAKE/5938 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,84de6937cdc3eb989f8bf122577c7d8b6ba586b69055e67c11f73ac0edf899f0,train
data/raw/CIFAKE/train/REAL/4402 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,2436880062ba954789aa17a78256e0d67e4a964f6bbe83c00afa9f7c6124aea3,train
data/raw/CIFAKE/train/REAL/1317 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,866c74adb209672285219dcb9f63eb9c4892fb50994efa02f5fe65520b8de323,train
data/raw/CIFAKE/train/FAKE/5286.jpg,1,fake,cifake,cifake,unknown,train,32,32,cf1aab8e719705e08d5b2be389a3ff0c2a94cb871e6dedf6ead10d1dd752189b,train
data/raw/CIFAKE/train/FAKE/3168 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,b2edb81c41b6af6023c860a393e9a20a09ce56b911c77c7fa0fb4deecd352a9e,train
data/raw/CIFAKE/train/FAKE/1772 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,4c89fcb6a3dd111f079ba260fc2116104b88137476aba81c431392dda81b82bc,train
data/raw/CIFAKE/train/FAKE/3842 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,0fa765aca59f97e36571d70c64627a51b27e4b6d64b2be00a2c72729a35820c7,train
data/raw/CIFAKE/train/REAL/0280 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,86047176088a1bbda765d88ea646e530ecc97e71dd6573adc63b6679f2f86409,train
data/raw/CIFAKE/train/FAKE/5395 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,367571ce7a855b30b9ad050fc30714f5340a0be66879ffd81409660be21bc0a1,train
data/raw/CIFAKE/train/FAKE/2718 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,b239dc808a76377c4abbe4f3d76f2fd8ef8e360b20cbeb991d121f7a5ae61423,train
data/raw/CIFAKE/train/REAL/3157 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,b38386588c3fdf1d0f1cbd8f2bd981938cbc94d7fcb3eca193541fc4f80740ee,train
data/raw/CIFAKE/train/FAKE/1315 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,77c08610a59f3452d758411b79233daf95c6fe42a716182b39803cd63646a086,train
data/raw/CIFAKE/train/REAL/4575 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,bd71bf6c1a23638fc3223d24a865d541f561ac4ee4de5656f46c5587dd890b9f,train
data/raw/CIFAKE/train/FAKE/4670 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,a90db784c182fc4619330ed9507a5649a674b8779cdd8a58f8669334ddac7bdf,train
data/raw/CIFAKE/train/FAKE/4122 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,8371f1a0e028c169911ab9d9d91f3db940ec70cd85a5576b8def4ad3664af3df,train
data/raw/CIFAKE/train/FAKE/1731 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,f22e7e6d0874c49aefedccc5b6e83f268eeab94ee69f4baf326831ad35f2faa2,train
data/raw/CIFAKE/train/FAKE/3221 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,3566808940bfb23e0ac01c20367de3c5b4661a65eb6342954e1eaeafffe8058b,train
data/raw/CIFAKE/train/FAKE/4416 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,802150daac592beece4ff356d444046dda8bd6ce1e721f31afb8f6b120e80052,train
data/raw/CIFAKE/train/FAKE/2602 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,85868fb5152caa9ecb5ca97b41b24fe3998f96175120be23906509d373964737,train
data/raw/CIFAKE/train/REAL/1034 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,ddeb6579a690d58acab73b8da4ef824e82e14083c8b6d47047ede211c0c14910,train
data/raw/CIFAKE/train/REAL/2627 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,bb8f1a744efbb2f65b07dc7f95d24b40f623a6e318dcbb3d8c59f74746e19721,train
data/raw/CIFAKE/train/REAL/3515 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,1e22d54b23d0eb09781b5772b408e378131a9b5021768c9c38d3db98d69cb239,train
data/raw/CIFAKE/train/REAL/2415 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,ebc1d924984617b898874ef832e2288dbd6b615547164570a5b6d1ff231d14e8,train
data/raw/CIFAKE/train/FAKE/5389 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,867830abe65d25f6755e1aa9b257001254b94701dd265a31c7f7565d0352da0c,train
data/raw/CIFAKE/train/REAL/3188 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,620b2c00eb9ba7fed7c56508ce938287372a9d8161d66accd6f07f7a951087aa,train
data/raw/CIFAKE/train/FAKE/2990 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,4cc62644223c4d6593ccedc269e1ee0bf87caf5c9df572df2529a6bc4a9c6d85,train
data/raw/CIFAKE/train/FAKE/3291 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,3dcfc1505423ff66823867f458ec0c432aa4bc5ba5387c373fb6024d3a175421,train
data/raw/CIFAKE/train/FAKE/3076 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,2a5c6d922890cd619879bfc183adfb21f26c50c7b54adb49dbefd250f671cf76,train
data/raw/CIFAKE/train/FAKE/1612 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,a540ae931248d7369897e1f4d0553c891a5e97b145fe883f6660981bf6e2a117,train
data/raw/CIFAKE/train/REAL/3893 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,5794183af3b79742cedd63961412fb6539cd60188a22152bc05af03f2b320e46,train
data/raw/CIFAKE/train/REAL/0178 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,29d6ca580440c35182ee96e9d86d907354e65b1b04965f70b355aebaf46ced20,train
data/raw/CIFAKE/train/REAL/4029 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,c492e3c78281203ca89540387b917e02f725594e735e31fad28b0f0cfd58ab70,train
data/raw/CIFAKE/train/FAKE/2952 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,a54dbf18ab18f0888658a5c0dfad7bac561aa9dd3caadf84c96979461fed9e58,train
data/raw/CIFAKE/train/REAL/0542 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,7c866440d5960d0268bf412bafd2852def451701a96b11bc38895124aedea60e,train
data/raw/CIFAKE/train/FAKE/2198 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,921ec0d1643051d13f3047f03baafe7bb9625be25d707d22d5ee3bd8c6586822,train
data/raw/CIFAKE/train/REAL/4553 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,eca3fce0c678e155651c15f14e515ad98901de327463d4427c7bf38e36001a57,train
data/raw/CIFAKE/train/REAL/1874 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,82c1407090d54d6e51f33b10b2b161894bb139760f12d8cd1ce5467d6ea40af4,train
data/raw/CIFAKE/train/REAL/3968 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,14089b4e3708cc4b65c9addea3a2c94f379a2287b3fea14b365e9c8fce805fdf,train
data/raw/CIFAKE/train/FAKE/3260 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,e3aa630800a5132d95d3b099ef7ce071347801769168f1c897c6140730677bad,train
data/raw/CIFAKE/train/REAL/3130 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,b46ed729e1b9a47e453e63aca39e8e6eb0e8c43f4f60849d39731dfc42dde8d6,train
data/raw/CIFAKE/train/REAL/0330 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,657e88433e9fcb53f73c7a6b03f812c67d3c994840b30441119c544094b2bc18,train
data/raw/CIFAKE/train/FAKE/3638 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,f1ae993904e16644572e4dbd76798450766c78dad126bfcc9ed7fb178239ae88,train
data/raw/CIFAKE/train/REAL/0555 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,05840f954ca308fb910e17fe4a677c31974ab422c03ea6d93e24982d8fdb35f6,train
data/raw/CIFAKE/train/FAKE/2156 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,653dc369475d65ffe59cbbf8836df14756241b6d9a0e048ffe7e86a7788263a5,train
data/raw/CIFAKE/train/FAKE/3363 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,61656fefc0da0ca515b785c16afcc3676df91e421fb31d1c2c60c03c4a9db27c,train
data/raw/CIFAKE/train/REAL/4094 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,db7ea4f81f354cc232242e038c0b3c039ae8586cdf4fee215785c8ec768cb40f,train
data/raw/CIFAKE/train/REAL/3391 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,249fef7ab0f34d569b753b373ee1e23a7b4d3dc01c6c33b9344515688a065ae8,train
data/raw/CIFAKE/train/FAKE/4650 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,e789f7fe8d950fd5b69dd960d915ada736dfe6a69876229076d2a8503931d292,train
data/raw/CIFAKE/train/REAL/0029 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,c28fa107afcfeaa46664ebd2a3cb747134758deac1f8dfbd0f12550b69512c35,train
data/raw/CIFAKE/train/FAKE/3091 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,3618c3d9106676b4869c4efff5fa8958918a9d129d23a7f3eea02edbeb70574b,train
data/raw/CIFAKE/train/FAKE/4601 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,07e0e9e53ec04086e5c276ee7f77d35132c17e48de696f9fe22f552ed4358597,train
data/raw/CIFAKE/train/REAL/3144 (7).jpg,0,real,cifake,cifake,unknown,train,32,32,3dfb4389905e18c2df0264ee19ecb87c5084fc59229778cb6d6d2b0dabf14503,train
data/raw/CIFAKE/train/FAKE/2527 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,c0b7ded3e923da1c49a1bb6a0be3c3e6fffbd05ecacc023c8fa5d00cdbedf720,train
data/raw/CIFAKE/train/REAL/1355 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,e7a6527af94a8d0a287c06f790d5d0ecefb34d422ea9eaee0b0dfbf7f42b6e58,train
data/raw/CIFAKE/train/FAKE/1938 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,544984cf9ffe23afedb116fac178a45b3c4c50eee615aea3c6099b51444350f8,train
data/raw/CIFAKE/train/FAKE/2201 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,a5b84da7eb9a239869de4f9f50b99810d1c81c9d9d05911523b00568f387731a,train
data/raw/CIFAKE/train/FAKE/4059 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,7768c34df602dfcbe82955d3aa311aa8303e9f6bbf3b63c57a77e6bde07e7cd5,train
data/raw/CIFAKE/train/FAKE/4735 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,0e728fa25c679fe1019fccd62761f50d79e9563310b77c79d3c0806391d26e09,train
data/raw/CIFAKE/train/FAKE/2756 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,09b1b52ebc0cf95da6422dc7c4181c09d29df81d728c41a22789cab9e36463c5,train
data/raw/CIFAKE/train/FAKE/4855 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,1b93c46a6141d7eb959eebaac809469b168f2b9c4a9e05599c56441a0723aa4d,train
data/raw/CIFAKE/train/FAKE/3349 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,7bf275a475032004bca054ac4819938cf99d85fe3155edd91d80dde92ec21af4,train
data/raw/CIFAKE/train/FAKE/2522 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,a788b907b714e4df72956ae5b611843dc19df6af8664f5445f8227098fb4b3c4,train
data/raw/CIFAKE/train/FAKE/4580 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,b349e1c1e0a16938f457b5e52349d82837d73262e83f4527e8872f42fa7bc994,train
data/raw/CIFAKE/train/REAL/4695 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,3b154a45bedb265f82cdaea20f661205957c37afae8a967ef6726bc3862af446,train
data/raw/CIFAKE/train/FAKE/1564 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,172e0a82419348e5de1798c4e706db8ff97daef5e3b03e8f95a8447551ef1cee,train
data/raw/CIFAKE/train/REAL/4283 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,3e475b1be1a6bfd704fd9cf050ff08be0f45f69c4cc8ccefe1d36b92ef0e1991,train
data/raw/CIFAKE/train/REAL/2995 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,a97dd94c657b45f64512f172c33cff3e3150c787212ec5f4a8f8f9732817bd22,train
data/raw/CIFAKE/train/FAKE/3162 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,34c801dfdc42764561e619e3b8763be09fe8dab2304a7e41fd53f7bbad9aa2ea,train
data/raw/CIFAKE/train/REAL/2495 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,52c975b40d2000519554794bcfc48b3658120186cb1985c937cb3e46daea3df5,train
data/raw/CIFAKE/train/FAKE/2196 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,b17b917cfd36f39449a8e6bb3bb6f6771808c7cb6f80bc0a3880e619598eb5d4,train
data/raw/CIFAKE/train/FAKE/1465 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,bb816e51048eb545f593f290d91d8a4f264563e8ceb9e1f855a90328ae89be4d,train
data/raw/CIFAKE/train/REAL/4649 (3).jpg,0,real,cifake,cifake,unknown,train,32,32,9a39701889035535ee82eba36b82a87135811b13f48251adac7c5b0f240d55d5,train
data/raw/CIFAKE/train/FAKE/3369 (9).jpg,1,fake,cifake,cifake,unknown,train,32,32,78db29ac80b1a7d155db3c6b6a75fee8cec069aac1ab911e40954d0c934db69d,train
data/raw/CIFAKE/train/REAL/2956 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,d5481f5fde03f631f0cafc11cddda1e7d4e3f68cd5e3967b232980d41928a0f3,train
data/raw/CIFAKE/train/REAL/0430 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,51354c5ac432536c106d85954c66a06ae9a4a3b34433c4db6235b099e6d90d5d,train
data/raw/CIFAKE/train/REAL/1257 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,aeaf32f786e78c5c1e532ceab7972babefd196e2a0b5cdefc069d648df4431b8,train
data/raw/CIFAKE/train/REAL/4869 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,2dd7a091d64c0d3fed24e032b49eff4f53e86d5e0c7baf7f3f83a75cf3bc8c67,train
data/raw/CIFAKE/train/FAKE/1549 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,fd0533fa6e0247aae2bc48aba1da0b55f45312d521d16838ace71a89a56153ba,train
data/raw/CIFAKE/train/FAKE/3657 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,4a2124c48702d217cf1261a9161518a81028814b2634b5659095cf1e0e9e632b,train
data/raw/CIFAKE/train/REAL/1779.jpg,0,real,cifake,cifake,unknown,train,32,32,b9225b291c6c5f422fbb3ac1d7acc836db3407ea590eeb4021add0614a8cdde8,train
data/raw/CIFAKE/train/FAKE/2123 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,2f074a395ab3131770495cf336716f8c7ac753a04984cbc3242368e3a10943f1,train
data/raw/CIFAKE/train/FAKE/5227 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,86d0ec7adc9c3e2ffd55d41c40ae0f72381b6616b3008286db3899c63fb948ca,train
data/raw/CIFAKE/train/FAKE/1286 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,e8e11f6ce54e5e8a3d2c67fde6c2c56bab338c5bf8ee2eef8eaced0b7e50a795,train
data/raw/CIFAKE/train/FAKE/5915 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,c1024803f925bb2d33c1b2798583b6ca14f2f3da9e0c3a141926a319a97a9902,train
data/raw/CIFAKE/train/REAL/2777 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,1ce119320906e40e296d550280ddc9aa2c4184ed0966512b9ed28c6798f01ae0,train
data/raw/CIFAKE/train/FAKE/5822 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,95cb8230e540e861e103b2144e00407dfce6dfb5aa89898566500f014a9ac2e8,train
data/raw/CIFAKE/train/FAKE/3219 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,221f7d3cf5a88861bcf303f6f097b25c1ede404a01aa529897a88a38a51c26b1,train
data/raw/CIFAKE/train/FAKE/5109 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,cd63e1b7cd40d8dc735ebb152a0b378303a28ba14410fa22cdaf5067fa32094c,train
data/raw/CIFAKE/train/FAKE/2751 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,2a196d6e2defd8c7eeca5a674572301f4688e1762a30a848b80360d382c525b8,train
data/raw/CIFAKE/train/FAKE/4015 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,cd1104f3d071f96f4e20b183c0a03f0dbedfa61450343fff12201fdd2c3a57ac,train
data/raw/CIFAKE/train/FAKE/2018 (8).jpg,1,fake,cifake,cifake,unknown,train,32,32,95929528c7747c4f789c760d3bc5f936677a11aa2bad0c87f92def12d0aa00d4,train
data/raw/CIFAKE/train/FAKE/2487 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,d289a4e185aa0f3d11746f026e8ce7fb5a2d9b9f28ffa963727ad5b08924ca85,train
data/raw/CIFAKE/train/FAKE/4452 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,3c58f06fea29faaf734042c87d24888bc690fc180e1efbadb450123fdec8f398,train
data/raw/CIFAKE/train/REAL/1911 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,5598c566d4f0b67f3281c71454155dfda27442c2b8cb239de9f4ca4bbec8c4cb,train
data/raw/CIFAKE/train/FAKE/4501 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,e95d9bc60511a7b08dd0929ce4c8c709e81d45e73457dc1e5fbce8424a67e94c,train
data/raw/CIFAKE/train/FAKE/5479 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,93b958a2216511e7a9201ef67bf27e75cad55243bb7491f1057bd6c7eef92787,train
data/raw/CIFAKE/train/FAKE/2585 (2).jpg,1,fake,cifake,cifake,unknown,train,32,32,1de10345f98e645322a0e7bb512f16bf27bd4345331e03f2039dcead7caff15d,train
data/raw/CIFAKE/train/FAKE/2735 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,8394f9451f4f1cc593f73b592da8a9e9737de3954655f72b1857c18c10942eed,train
data/raw/CIFAKE/train/REAL/3358 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,7c3d597d2ea70f31f9890952fa4f9a51341607ef1c0a4bfedf161d8abccec621,train
data/raw/CIFAKE/train/REAL/3041 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,0d1358451341a976302ebdf4a57140d867994ea773d955556980d8bed0c33e7e,train
data/raw/CIFAKE/train/REAL/1452 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,4e5b234459349139b3189f224b1d6db6ed3b733d4b3a8742c7414d2d0ad4646b,train
data/raw/CIFAKE/train/FAKE/1792 (5).jpg,1,fake,cifake,cifake,unknown,train,32,32,c4da138ce7fcc73bab4b55003f1afa3c2145554598788ea077012a20ddf70bcc,train
data/raw/CIFAKE/train/REAL/2227 (8).jpg,0,real,cifake,cifake,unknown,train,32,32,8a40e69ba03023349e1d6f163e7916dc373dc0191ef6023e3e999ad04c00349b,train
data/raw/CIFAKE/train/FAKE/3495 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,1092859f62a11b04b69e20a4779e4c71109f35feef555875b9491b7c8bbbc228,train
data/raw/CIFAKE/train/FAKE/3802 (3).jpg,1,fake,cifake,cifake,unknown,train,32,32,78fd99dddd96e61d10864448ff5337f552652272fda116aa7811bf1e5ad61edd,train
data/raw/CIFAKE/train/FAKE/2108 (7).jpg,1,fake,cifake,cifake,unknown,train,32,32,159e0f5d56149c0da0410af34a1b4ab1b017a6f78a276077a1e3fc988726d56f,train
data/raw/CIFAKE/train/FAKE/2583 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,ae8e439e9f04709eddfffb0a2490ec44a870e2213b647155b75f66f539525b64,train
data/raw/CIFAKE/train/REAL/3301 (10).jpg,0,real,cifake,cifake,unknown,train,32,32,82c6b25a328b4eca26106637bcdebe7f80628f1a36825ab90cb716a84bdb9063,train
data/raw/CIFAKE/train/FAKE/2817 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,ce71f60da51d02437edc47f7b8248962e0c0af6a8e1b20293cb8f74f1c96c2f2,train
data/raw/CIFAKE/train/REAL/3660 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,1cb5ac201577f360a0e3f03cd9d0bbb45f12435d6bbce0e5b3d5ee4a57af3866,train
data/raw/CIFAKE/train/FAKE/5737 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,21f4b80bfb203e12e39be12c5032efe01d0dc8df588cde0765a4b32d64b45084,train
data/raw/CIFAKE/train/REAL/2824 (4).jpg,0,real,cifake,cifake,unknown,train,32,32,7e3bd287db83681e403562c175537e36ef56d20c9b36a0d0b39349a81bff46a5,train
data/raw/CIFAKE/train/REAL/0052 (5).jpg,0,real,cifake,cifake,unknown,train,32,32,15d2b8060809580af4267123e9a58e7bfcce340f5358d0f4ddf8d627e8760a02,train
data/raw/CIFAKE/train/REAL/4871 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,c4923268992ed089b1bb122d77c6985f959bb3c7dbddee3076308cb7c268bf85,train
data/raw/CIFAKE/train/FAKE/1056 (4).jpg,1,fake,cifake,cifake,unknown,train,32,32,d65a9d5851c4f7a5694278d0493f1173c95d4c6292b723be1c7c720a58eda39d,train
data/raw/CIFAKE/train/REAL/3593 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,91078f665dff775b66b8737e0ea8708bf6321ed5b28385925ebae1930956f27a,train
data/raw/CIFAKE/train/REAL/0617 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,57b41ce624435ba0e43fc63e79a0c83e516cfa98c217fe738625af75afb6cf32,train
data/raw/CIFAKE/train/REAL/0260 (9).jpg,0,real,cifake,cifake,unknown,train,32,32,7305dc5f1de35101c33295133437ca7f0b8d3d8d513abd3ff0d0e986787a4290,train
data/raw/CIFAKE/train/FAKE/4355 (10).jpg,1,fake,cifake,cifake,unknown,train,32,32,efa1b0677fac5a76c7a2253ff6c391f504513bbe83cc03522888c533665026d9,train
data/raw/CIFAKE/train/REAL/1619 (2).jpg,0,real,cifake,cifake,unknown,train,32,32,78d095b3722ed87f7341e922e71e4715becafe168e517e042f0a0aa07efb0d15,train
data/raw/CIFAKE/train/REAL/4896 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,08a94632bcdff8133b70ef64fd46b8678c523b14833184c04cdf6686c78dac48,train
data/raw/CIFAKE/train/FAKE/4768 (6).jpg,1,fake,cifake,cifake,unknown,train,32,32,7e80f180b8515efaeb9532a52f2e50acddfefcdfc4967a958ff674ffeaad0125,train
data/raw/CIFAKE/train/REAL/4032 (6).jpg,0,real,cifake,cifake,unknown,train,32,32,945b46d77e51584364864b3b5c7ca12e4419a87191b66a0e2207f2f7ed6c11e9,train
